221	15382	109592
222	15405	109575
223	15464	108706
224	15516	108610
225	15533	108473
226	15542	108183
227	15593	108084
228	15596	107609
229	15676	107483
230	15701	107456
231	15707	106857
232	15738	106286
233	15810	105780
234	15839	105546
235	15915	105034
236	15973	105003
237	16002	104560
238	16006	104528
239	16021	103459
240	16115	103407
241	16126	102768
242	16188	102441
243	16245	102303
244	16308	102300
245	16309	102244
246	16320	102232
247	16333	101992
248	16336	101536
249	16347	100890
250	16369	100705
251	16477	100485
252	16481	100451
253	16514	99872
254	16536	99687
255	16598	99360
256	16649	99331
257	16655	99222
258	16689	99078
259	16706	98652
260	16769	98125
261	16789	98097
262	16803	97916
263	16814	97617
264	16905	97319
265	16915	97216
266	16924	96791
267	16981	96653
268	17052	96603
269	17057	96598
270	17058	96352
271	17072	96301
272	17088	96141
273	17098	95756
274	17140	95663
275	17148	95635
276	17159	95467
277	17162	95300
278	17254	95293
279	17255	95123
280	17264	95081
281	17265	94738
282	17283	94553
283	17286	94087
284	17308	93895
285	17319	93256
286	17471	92959
287	17505	92671
288	17522	92667
289	17602	92406
290	17628	92405
291	17638	91941
292	17645	91849
293	17659	91290
294	17678	91018
295	17692	90459
296	17821	90423
297	17878	89874
298	17894	89777
299	17902	89677
300	17975	89609
301	18014	89595
302	18018	89052
303	18040	88860
304	18045	88856
305	18051	88221
306	18206	88097
307	18210	87647
308	18237	87636
309	18261	87439
310	18275	86880
311	18388	86424
312	18444	86134
313	18454	86025
314	18518	85457
315	18623	85281
316	18634	84642
317	18685	84439
318	18793	84068
319	18817	83337
320	18914	83155
321	18953	83058
322	18971	82845
323	19065	82392
324	19081	82137
325	19146	81993
326	19219	81811
327	19227	81745
328	19232	81374
329	19308	81314
330	19321	81303
331	19334	81166
332	19375	80887
333	19386	80793
334	19420	80743
335	19430	80710
336	19431	80595
337	19433	80527
338	19434	80523
339	19451	80479
340	19498	80363
341	19525	80261
342	19553	80168
343	19554	79913
344	19605	79811
345	19641	79627
346	19684	79624
347	19699	79433
348	19717	79318
349	19734	79129
350	19764	79056
351	19778	79035
352	19781	78981
353	19786	78695
354	19859	78445
355	19895	78404
356	19909	77724
357	20035	77683
358	20037	77525
359	20046	77352
360	20055	77332
361	20090	77114
362	20113	77016
363	20162	76900
364	20187	76698
365	20193	76647
366	20250	76478
367	20259	76182
368	20313	76008
369	20370	75740
370	20391	75721
371	20392	75520
372	20435	75483
373	20437	75304
374	20458	75285
375	20472	75251
376	20481	75051
377	20538	75016
378	20582	74938
379	20583	74683
380	20604	74551
381	20634	74245
382	20706	74070
383	20737	73889
384	20794	73882
385	20798	73398
386	20886	73089
387	20951	72832
388	20953	72653
389	21048	72651
390	21050	72649
391	21053	72432
392	21068	72414
393	21117	72213
394	21138	72186
395	21148	72145
396	21164	72143
397	21187	72111
398	21212	71804
399	21270	71000
400	21415	70949
401	21421	70904
402	21434	70560
403	21524	70519
404	21536	70437
405	21545	70088
406	21582	70086
407	21674	69775
408	21714	69660
409	21746	69646
410	21797	69433
411	21809	69418
412	21812	69383
413	21822	69062
414	21920	68856
415	21981	68797
416	21985	68604
417	22006	68508
418	22061	68429
419	22084	68416
420	22120	68205
421	22134	68148
422	22154	67904
423	22208	67833
424	22227	67832
425	22270	67748
426	22284	67358
427	22352	67299
428	22382	67152
429	22416	67130
430	22430	66589
431	22577	66523
432	22578	66384
433	22631	66038
434	22691	65779
435	22776	65631
436	22801	65541
437	22820	65375
438	22823	65353
439	22926	65174
440	22953	65157
441	22997	65142
442	23008	65134
443	23016	65007
444	23019	64924
445	23053	64762
446	23088	64717
447	23094	64694
448	23123	64311
449	23187	64200
450	23241	64129
451	23276	64101
452	23304	63823
453	23312	63648
454	23425	63557
455	23433	63530
456	23471	63302
457	23499	63286
458	23566	63265
459	23571	63087
460	23588	62981
461	23616	62909
462	23669	62780
463	23682	62629
464	23763	62542
465	23796	62096
466	23887	61853
467	24022	61796
468	24033	61383
469	24108	61182
470	24221	61167
471	24264	61076
472	24282	60867
473	24293	60745
474	24332	60706
475	24345	60469
476	24379	60126
477	24605	59831
478	24743	59782
479	24860	59619
480	24875	59294
481	25038	59204
482	25044	59097
483	25100	59023
484	25123	58933
485	25125	58924
486	25132	58872
487	25172	58601
488	25243	58528
489	25275	58155
490	25444	57958
491	25549	57892
492	25653	57766
493	25705	57731
494	25726	57639
495	25729	57564
496	25778	57297
497	25798	57217
498	25851	57147
499	25921	57113
500	26032	57099
501	26047	56975
502	26066	56916
503	26088	56776
504	26135	56750
505	26194	56388
506	26392	56084
507	26569	55855
508	26611	55838
509	26664	55768
510	26734	55734
511	26752	55410
512	26890	55340
513	26940	55186
514	27094	55176
515	27103	55169
516	27110	55117
517	27151	54915
518	27216	54716
519	27294	54701
520	27325	54311
521	27413	54086
522	27579	54085
523	27704	54074
524	27708	53873
525	27760	53830
526	27811	53771
527	27848	53605
528	27851	53545
529	27882	53539
530	27946	53375
531	28010	53322
532	28119	53168
533	28138	52932
534	28274	52871
535	28354	52817
536	28370	52613
537	28479	52585
538	28506	52552
539	28529	52474
540	28548	52463
541	28567	52227
542	28695	52160
543	28721	51968
544	28783	51802
545	28903	51793
546	28990	51792
547	28994	51765
548	29063	51741
549	29065	51588
550	29084	51352
551	29306	51223
552	29325	51145
553	29409	51116
554	29419	51087
555	29423	51060
556	29442	50982
557	29496	50942
558	29533	50875
559	29589	50796
560	29611	50738
561	29621	50650
562	29686	50634
563	29723	50440
564	29764	50422
565	29872	50252
566	29914	50210
567	29945	50122
568	29980	49958
569	30056	49910
570	30068	49733
571	30091	49707
572	30257	49706
573	30274	49695
574	30333	49617
575	30409	49386
576	30490	49246
577	30598	49208
578	30660	49134
579	30681	49101
580	30688	48710
581	30871	48704
582	30939	48579
583	30960	48510
584	31048	48285
585	31272	48263
586	31325	48221
587	31393	48142
588	31394	48125
589	31412	48103
590	31417	48053
591	31439	47895
592	31497	47808
593	31587	47774
594	31657	47743
595	31665	47722
596	31696	47462
597	31708	47285
598	31796	47060
599	31994	46878
600	32082	46653
601	32288	46615
602	32345	46567
603	32409	46428
604	32433	46342
605	32584	46171
606	32631	46160
607	32669	46073
608	32672	45946
609	32688	45837
610	32776	45612
611	33062	45420
612	33309	45228
613	33368	45164
614	33456	44939
615	33657	44930
616	33677	44868
617	33742	44747
618	33765	44643
619	33839	44611
620	33927	44386
621	34163	44322
622	34213	44194
623	34262	44183
624	34292	44165
625	34365	44107
626	34392	44079
627	34401	43961
628	34489	43736
629	34607	43713
630	34652	43651
631	34733	43616
632	34741	43556
633	34781	43485
634	34893	43400
635	35002	43389
636	35010	43313
637	35067	43293
638	35072	43273
639	35142	43187
640	35156	43099
641	35169	43063
642	35227	43052
643	35244	42874
644	35284	42856
645	35372	42631
646	35640	42619
647	35645	42448
648	35834	42354
649	35865	42319
650	35931	42256
651	35955	42197
652	35991	42093
653	36052	41958
654	36204	41955
655	36207	41846
656	36306	41642
657	36407	41633
658	36486	41606
659	36523	41514
660	36680	41450
661	36725	41368
662	36748	41263
663	36836	41038
664	37031	41003
665	37087	40960
666	37202	40931
667	37244	40833
668	37341	40644
669	37528	40566
670	37558	40516
671	37659	40379
672	37780	40376
673	37865	40349
674	37875	40320
675	37876	40251
676	37895	40164
677	38066	40005
678	38155	39932
679	38290	39883
680	38384	39740
681	38511	39617
682	38563	39568
683	38684	39543
684	38712	39539
685	38760	39406
686	38908	39396
687	38910	39379
688	38976	39366
689	38979	39365
690	39038	39318
691	39044	39298
692	39058	39295
693	39115	39255
694	39118	39099
695	39143	39097
696	39214	39058
697	39320	38949
698	39426	38906
699	39441	38890
700	39448	38829
701	39532	38793
702	39546	38619
703	39769	38590
704	39838	38580
705	39920	38579
706	39927	38512
707	40006	38408
708	40014	38367
709	40174	38320
710	40177	38225
711	40291	38221
712	40348	38175
713	40451	38162
714	40454	38091
715	40541	38023
716	40645	38013
717	40662	37920
718	40670	37914
719	40699	37903
720	40753	37897
721	40779	37852
722	40780	37726
723	40974	37709
724	41031	37690
725	41054	37614
726	41169	37572
727	41224	37561
728	41238	37556
729	41243	37524
730	41259	37439
731	41308	37372
732	41482	37341
733	41487	37323
734	41494	37314
735	41524	37194
736	41604	37151
737	41606	37115
738	41726	37079
739	41739	37036
740	41814	36854
741	42018	36834
742	42247	36788
743	42271	36777
744	42290	36775
745	42336	36727
746	42357	36672
747	42369	36667
748	42398	36626
749	42422	36603
750	42437	36562
751	42508	36531
752	42571	36430
753	42616	36410
754	42747	36345
755	42871	36271
756	42989	36237
757	42990	36212
758	43009	36108
759	43122	36047
760	43143	35990
761	43217	35986
762	43359	35960
763	43364	35922
764	43378	35848
765	43523	35796
766	43543	35790
767	43557	35673
768	43674	35671
769	43822	35656
770	43843	35644
771	43898	35556
772	43930	35440
773	44071	35264
774	44295	35183
775	44404	35148
776	44476	35087
777	44529	35001
778	44606	34982
779	44627	34841
780	44757	34750
781	44870	34689
782	44986	34664
783	45081	34635
784	45148	34629
785	45154	34581
786	45202	34504
787	45278	34474
788	45302	34464
789	45362	34436
790	45406	34404
791	45519	34365
792	45530	34213
793	45664	34197
794	45747	34114
795	45920	33914
796	46308	33862
797	46351	33848
798	46435	33837
799	46437	33807
800	46461	33778
801	46549	33642
802	46571	33547
803	46909	33522
804	46990	33453
805	47017	33355
806	47221	33338
807	47370	33277
808	47534	33248
809	47580	33213
810	47647	33129
811	47668	32988
812	47777	32915
813	48176	32884
814	48345	32853
815	48384	32792
816	48407	32689
817	48692	32687
818	48699	32681
819	48720	32540
820	48827	32517
821	48853	32497
822	48909	32495
823	49050	32415
824	49153	32335
825	49237	32312
826	49361	32250
827	49407	32207
828	49559	32162
829	49577	32122
830	49807	32058
831	49861	31990
832	49979	31977
833	49997	31872
834	50253	31861
835	50333	31851
836	50386	31792
837	50399	31764
838	50443	31680
839	50649	31646
840	50753	31562
841	50848	31537
842	50893	31510
843	50897	31467
844	51056	31386
845	51196	31379
846	51202	31335
847	51264	31208
848	51448	31188
849	51496	31168
850	51707	31019
851	51846	30986
852	52009	30928
853	52055	30906
854	52099	30821
855	52243	30793
856	52332	30773
857	52498	30717
858	52703	30708
859	52757	30685
860	52808	30677
861	52843	30660
862	52868	30649
863	52870	30551
864	53152	30541
865	53195	30538
866	53205	30530
867	53255	30511
868	53270	30463
869	53354	30341
870	53474	30337
871	53610	30330
872	53650	30294
873	53661	30249
874	53715	30233
875	53756	30196
876	53867	30174
877	53927	30160
878	53940	30122
879	54067	30084
880	54213	30041
881	54324	30035
882	54370	29971
883	54454	29957
884	54555	29932
885	54580	29858
886	54651	29808
887	54789	29775
888	54864	29750
889	54909	29735
890	54982	29713
891	55020	29700
892	55051	29656
893	55240	29640
894	55266	29605
895	55267	29527
896	55551	29419
897	55808	29402
898	55855	29337
899	55856	29333
900	56017	29293
901	56088	29289
902	56114	29260
903	56168	29256
904	56254	29206
905	56354	29199
906	56391	29167
907	56523	29158
908	56611	29118
909	56616	29056
910	56713	29049
911	56777	29021
912	56778	28933
913	57100	28916
914	57101	28876
915	57143	28864
916	57232	28825
917	57322	28813
918	57349	28785
919	57385	28768
920	57545	28719
921	57655	28712
922	57667	28703
923	57678	28674
924	57743	28662
925	57773	28649
926	57805	28603
927	57806	28589
928	57816	28584
929	57865	28583
930	57874	28564
931	57969	28557
932	58038	28531
933	58135	28529
934	58161	28498
935	58178	28477
936	58199	28459
937	58262	28449
938	58276	28419
939	58354	28375
940	58483	28290
941	58713	28226
942	58971	28153
943	58989	28143
944	59134	28114
945	59196	28111
946	59215	28096
947	59271	28068
948	59345	28014
949	59364	28012
950	59391	28009
951	59499	27988
952	59518	27903
953	59758	27855
954	59831	27777
955	60114	27757
956	60174	27752
957	60228	27732
958	60243	27695
959	60306	27681
960	60394	27618
961	60564	27608
962	60593	27605
963	60659	27598
964	60744	27560
965	60767	27489
966	60950	27475
967	60995	27460
968	61047	27376
969	61048	27372
970	61151	27348
971	61430	27286
972	61482	27272
973	61490	27255
974	61628	27218
975	61704	27205
976	61743	27202
977	61744	27193
978	61789	27137
979	61872	27075
980	61969	27060
981	62210	27025
982	62346	26979
983	62357	26913
984	62559	26872
985	62594	26814
986	62825	26803
987	62889	26793
988	62906	26776
989	62979	26737
990	63005	26728
991	63166	26679
992	63321	26670
993	63397	26647
994	63399	26618
995	63404	26598
996	63415	26578
997	63437	26523
998	63654	26498
999	63831	26446
1000	63961	26398
1001	64018	26371
1002	64114	26321
1003	64317	26318
1004	64350	26301
1005	64361	26284
1006	64449	26246
1007	64615	26232
1008	64633	26210
1009	64677	26176
1010	64732	26171
1011	64736	26143
1012	64885	26051
1013	65118	25932
1014	65492	25910
1015	65505	25873
1016	65528	25838
1017	65638	25834
1018	65793	25792
1019	65814	25753
1020	65845	25746
1021	66013	25735
1022	66173	25712
1023	66196	25708
1024	66214	25639
1025	66344	25589
1026	66433	25565
1027	66473	25558
1028	66566	25529
1029	66585	25483
1030	66825	25428
1031	66933	25384
1032	67176	25357
1033	67244	25288
1034	67453	25286
1035	67564	25282
1036	67596	25158
1037	67762	25144
1038	68020	25135
1039	68065	25120
1040	68078	25119
1041	68174	25088
1042	68175	25046
1043	68216	25030
1044	68381	25014
1045	68385	25005
1046	68391	24986
1047	68452	24921
1048	68533	24874
1049	68823	24843
1050	68881	24835
1051	68990	24784
1052	69287	24724
1053	69377	24716
1054	69411	24671
1055	69601	24669
1056	69638	24584
1057	69760	24559
1058	69942	24542
1059	70039	24515
1060	70218	24482
1061	70252	24476
1062	70259	24450
1063	70290	24395
1064	70658	24378
1065	70689	24376
1066	70727	24365
1067	70844	24268
1068	70975	24208
1069	70981	24189
1070	71202	24147
1071	71241	24144
1072	71407	24130
1073	71432	24118
1074	71642	24075
1075	71833	24046
1076	71912	23947
1077	72133	23905
1078	72178	23860
1079	72576	23852
1080	72761	23771
1081	72947	23734
1082	73106	23688
1083	73347	23642
1084	73352	23632
1085	73679	23590
1086	73779	23564
1087	73832	23554
1088	73913	23499
1089	74019	23495
1090	74134	23457
1091	74405	23429
1092	74430	23386
1093	74550	23294
1094	75079	23289
1095	75154	23203
1096	75272	23190
1097	75378	23148
1098	75605	23132
1099	75801	23069
1100	76026	23062
1101	76063	23011
1102	76085	22961
1103	76146	22910
1104	76614	22905
1105	76719	22891
1106	76773	22811
1107	76994	22769
1108	77145	22747
1109	77265	22741
1110	77356	22722
1111	77577	22680
1112	77640	22650
1113	77785	22639
1114	77800	22604
1115	77874	22581
1116	78055	22548
1117	78145	22535
1118	78198	22524
1119	78353	22510
1120	78398	22502
1121	78410	22494
1122	78551	22459
1123	78571	22419
1124	78740	22395
1125	78803	22372
1126	78928	22338
1127	79213	22333
1128	79221	22298
1129	79401	22296
1130	79411	22262
1131	79496	22223
1132	79642	22202
1133	79716	22179
1134	79816	22145
1135	80037	22103
1136	80189	22069
1137	80300	22039
1138	80428	22030
1139	80571	22011
1140	80584	21907
1141	80892	21905
1142	81071	21887
1143	81113	21863
1144	81253	21860
1145	81384	21835
1146	81428	21813
1147	81434	21803
1148	81583	21744
1149	81718	21695
1150	82015	21662
1151	82181	21612
1152	82301	21606
1153	82333	21590
1154	82375	21560
1155	82406	21545
1156	82426	21505
1157	82734	21503
1158	82776	21501
1159	82983	21448
1160	83024	21429
1161	83242	21398
1162	83382	21395
1163	83466	21391
1164	83480	21381
1165	83509	21348
1166	83560	21293
1167	83857	21260
1168	83935	21258
1169	84103	21206
1170	84143	21204
1171	84175	21188
1172	84217	21158
1173	84417	21127
1174	84589	21116
1175	84602	21105
1176	84654	21087
1177	84793	21079
1178	84810	21074
1179	84823	21063
1180	84955	21029
1181	85016	21021
1182	85070	21013
1183	85174	20989
1184	85196	20976
1185	85296	20956
1186	85342	20937
1187	85492	20873
1188	85658	20840
1189	85884	20826
1190	85904	20784
1191	86125	20742
1192	86188	20676
1193	86472	20672
1194	86761	20666
1195	86762	20654
1196	86771	20587
1197	86876	20526
1198	87325	20511
1199	87489	20465
1200	87746	20382
1201	88030	20274
1202	88630	20242
1203	88685	20239
1204	88718	20124
1205	89301	20035
1206	89829	20014
1207	89875	19999
1208	90015	19974
1209	90016	19957
1210	90111	19933
1211	90256	19913
1212	90458	19910
1213	90527	19837
1214	90698	19824
1215	90766	19796
1216	90800	19793
1217	90959	19778
1218	91090	19772
1219	91149	19762
1220	91168	19758
1221	91215	19687
1222	91451	19669
1223	91503	19646
1224	91798	19598
1225	91972	19590
1226	92008	19576
1227	92086	19557
1228	92204	19535
1229	92243	19502
1230	92568	19488
1231	92572	19465
1232	92684	19457
1233	92696	19426
1234	92850	19408
1235	92931	19352
1236	93171	19341
1237	93279	19337
1238	93343	19318
1239	93407	19315
1240	93514	19263
1241	93777	19214
1242	94000	19209
1243	94031	19168
1244	94160	19116
1245	94475	19105
1246	94686	19102
1247	94730	19085
1248	94740	19065
1249	94743	19027
1250	94858	19007
1251	95284	18998
1252	95366	18953
1253	95428	18915
1254	95787	18902
1255	95837	18860
1256	95966	18808
1257	96103	18764
1258	96500	18741
1259	96549	18719
1260	96686	18675
1261	96972	18668
1262	97001	18638
1263	97188	18591
1264	97529	18575
1265	97546	18563
1266	97740	18534
1267	97771	18502
1268	97847	18500
1269	98087	18475
1270	98101	18454
1271	98217	18425
1272	98230	18402
1273	98483	18361
1274	98782	18338
1275	98813	18313
1276	99038	18305
1277	99156	18298
1278	99182	18297
1279	99233	18292
1280	99271	18280
1281	99327	18266
1282	99365	18249
1283	99415	18244
1284	99435	18234
1285	99498	18201
1286	99687	18200
1287	99762	18181
1288	99891	18174
1289	99899	18162
1290	99921	18142
1291	100197	18117
1292	100200	18099
1293	100344	18063
1294	100686	18056
1295	100688	18045
1296	100725	18032
1297	100767	18004
1298	100909	17976
1299	100927	17974
1300	100993	17963
1301	101086	17935
1302	101279	17930
1303	101400	17904
1304	101413	17882
1305	101588	17876
1306	101730	17855
1307	101772	17839
1308	101788	17833
1309	101932	17797
1310	102125	17792
1311	102170	17766
1312	102391	17760
1313	102418	17705
1314	102593	17699
1315	102631	17694
1316	102725	17687
1317	102735	17679
1318	102907	17670
1319	102934	17662
1320	103040	17638
1321	103117	17621
1322	103120	17603
1323	103264	17567
1324	103617	17532
1325	103776	17493
1326	103829	17480
1327	104114	17472
1328	104182	17445
1329	104359	17404
1330	104478	17391
1331	104622	17355
1332	104842	17351
1333	105058	17320
1334	105061	17302
1335	105205	17266
1336	105276	17260
1337	105620	17228
1338	105713	17224
1339	105744	17216
1340	105755	17214
1341	105770	17179
1342	105859	17171
1343	106039	17131
1344	106309	17129
1345	106313	17107
1346	106433	17092
1347	106581	17067
1348	106611	17035
1349	106829	17027
1350	107018	17019
1351	107166	16994
1352	107174	16979
1353	107194	16946
1354	107387	16941
1355	107440	16931
1356	107654	16900
1357	107675	16889
1358	107988	16886
1359	107997	16865
1360	108113	16864
1361	108183	16847
1362	108191	16831
1363	108240	16802
1364	108302	16791
1365	108572	16746
1366	108822	16738
1367	108867	16729
1368	108903	16715
1369	108996	16690
1370	109069	16679
1371	109196	16654
1372	109322	16642
1373	109366	16641
1374	109448	16639
1375	109688	16607
1376	109806	16603
1377	109827	16561
1378	109884	16504
1379	110440	16475
1380	110485	16449
1381	110895	16405
1382	111223	16394
1383	111268	16361
1384	111496	16353
1385	111585	16334
1386	111625	16280
1387	111932	16215
1388	112043	16175
1389	112839	16170
1390	112884	16156
1391	112937	16038
1392	113635	16004
1393	114201	15978
1394	114203	15961
1395	114211	15928
1396	114289	15908
1397	114482	15898
1398	114784	15889
1399	114887	15882
1400	114890	15846
1401	115273	15836
1402	115291	15829
1403	115326	15718
1404	116117	15667
1405	116457	15661
1406	116489	15648
1407	116592	15641
1408	116800	15605
1409	116930	15587
1410	117240	15568
1411	117255	15538
1412	117425	15523
1413	117494	15471
1414	117745	15460
1415	117838	15449
1416	117876	15401
1417	118395	15387
1418	118462	15333
1419	118927	15326
1420	118994	15315
1421	119091	15312
1422	119160	15299
1423	119271	15262
1424	119510	15237
1425	119600	15210
1426	119948	15193
1427	120098	15176
1428	120151	15167
1429	120295	15143
1430	120419	15120
1431	120698	15107
1432	120896	15104
1433	120913	15083
1434	120945	15070
1435	120976	15044
1436	121006	15038
1437	121520	15029
1438	121524	15015
1439	121613	15009
1440	121666	14985
1441	121792	14973
1442	121832	14948
1443	121950	14893
1444	122259	14881
1445	122498	14876
1446	122848	14859
1447	122850	14854
1448	122950	14843
1449	123018	14830
1450	123154	14829
1451	123198	14797
1452	123289	14783
1453	123321	14755
1454	123724	14738
1455	123785	14715
1456	124002	14670
1457	124216	14668
1458	124342	14656
1459	124382	14631
1460	124715	14622
1461	124797	14612
1462	124847	14589
1463	125103	14587
1464	125108	14585
1465	125181	14563
1466	125491	14557
1467	125500	14526
1468	125691	14513
1469	125803	14508
1470	126039	14503
1471	126067	14468
1472	126274	14421
1473	126637	14384
1474	126963	14370
1475	127024	14369
1476	127044	14326
1477	127540	14318
1478	127640	14305
1479	127717	14290
1480	128036	14286
1481	128045	14261
1482	128310	14249
1483	128425	14178
1484	128657	14173
1485	128982	14169
1486	129123	14144
1487	129350	14121
1488	129376	14103
1489	129574	14052
1490	129938	14051
1491	129970	14038
1492	130042	14021
1493	130342	14013
1494	130462	14009
1495	130521	13990
1496	130685	13980
1497	130975	13861
1498	131673	13827
1499	132151	13816
1500	132241	13784
1501	132838	13777
1502	133039	13775
1503	133081	13751
1504	133281	13745
1505	133317	13680
1506	133681	13679
1507	133803	13668
1508	133811	13618
1509	134273	13541
1510	134971	13507
1511	135521	13467
1512	135661	13464
1513	135959	13433
1514	136148	13402
1515	136657	13399
1516	136701	13371
1517	136996	13243
1518	137794	13238
1519	138311	13175
1520	138959	13144
1521	139102	13133
1522	139107	13084
1523	139777	13048
1524	140313	13046
1525	140575	13043
1526	140645	13036
1527	140651	13026
1528	140677	13023
1529	140834	13005
1530	140852	12990
1531	141065	12989
1532	141162	12988
1533	141219	12983
1534	141244	12968
1535	141266	12925
1536	141682	12846
1537	142722	12834
1538	142952	12817
1539	143054	12813
1540	143141	12786
1541	143359	12759
1542	143494	12745
1543	143793	12687
1544	143989	12627
1545	145230	12625
1546	145387	12602
1547	145720	12593
1548	145798	12582
1549	145911	12551
1550	146372	12549
1551	146438	12533
1552	146604	12458
1553	147250	12428
1554	147887	12419
1555	148073	12389
1556	148180	12348
1557	148541	12336
1558	148977	12335
1559	148992	12334
1560	149081	12296
1561	149100	12293
1562	149412	12236
1563	149968	12234
1564	150210	12231
1565	150391	12201
1566	150560	12196
1567	150641	12175
1568	150775	12166
1569	151178	12149
1570	151253	12144
1571	151514	12123
1572	151780	12119
1573	151930	12115
1574	151981	12112
1575	152037	12104
1576	152053	12082
1577	152066	12074
1578	152325	12067
1579	152436	12050
1580	152515	12044
1581	152772	12023
1582	152884	12000
1583	153082	11988
1584	153092	11976
1585	153501	11962
1586	153989	11914
1587	154321	11904
1588	154651	11876
1589	154689	11864
1590	154780	11828
1591	155471	11809
1592	155619	11807
1593	155682	11806
1594	155840	11785
1595	155980	11772
1596	156029	11766
1597	156071	11736
1598	156297	11712
1599	156580	11710
1600	156675	11701
1601	156836	11671
1602	157518	11625
1603	157599	11604
1604	158297	11560
1605	158743	11550
1606	158809	11533
1607	158890	11512
1608	159588	11468
1609	159785	11433
1610	160557	11405
1611	161001	11379
1612	161479	11339
1613	161814	11303
1614	162524	11288
1615	162770	11247
1616	163392	11193
1617	164170	11191
1618	164190	11188
1619	164594	11164
1620	164748	11160
1621	164959	11107
1622	165266	11053
1623	166326	11050
1624	166432	11044
1625	166704	11035
1626	166720	11030
1627	166984	11020
1628	167038	11000
1629	167397	10982
1630	167725	10964
1631	167803	10940
1632	168832	10922
1633	168957	10908
1634	169043	10858
1635	169350	10815
1636	170414	10813
1637	170495	10796
1638	170985	10783
1639	171287	10778
1640	171300	10775
1641	171571	10723
1642	171667	10645
1643	173589	10569
1644	174126	10556
1645	175451	10495
1646	177689	10465
1647	177812	10454
1648	177992	10408
1649	178635	10380
1650	178715	10376
1651	179660	10372
1652	179881	10361
1653	179914	10332
1654	181213	10325
1655	181328	10315
1656	181617	10314
1657	181649	10233
1658	182595	10148
1659	185835	10089
1660	186209	10069
1661	187252	10042
1662	188357	9978
1663	190866	9963
1664	191645	9953
1665	192123	9946
1666	192385	9944
